pedido_id,cliente_id,data_pedido,hora_pedido,status,forma_pagamento,frete,desconto_pct,data_entrega,canal_venda,subtotal_produtos,desconto_valor,valor_total
1798,233,2026-02-24,01:22:43,concluído,cartão crédito,43.92,10,2026-03-06,marketplace,1334.76,133.48,1245.2
1799,487,2026-01-06,02:48:48,processando,boleto,19.04,15,,site,334.05,50.11,302.98
1800,219,2024-11-21,06:28:47,enviado,cartão débito,43.72,5,,loja física,13594.17,679.71,12958.18
1801,116,2025-12-02,00:24:26,enviado,cartão débito,4.42,10,,marketplace,84.09,8.41,80.1
1802,341,2024-08-10,16:15:36,concluído,cartão débito,35.01,0,2024-08-24,site,2850.01,0.0,2885.02
1803,443,2024-12-03,14:06:52,enviado,pix,42.03,10,,marketplace,5575.85,557.58,5060.3
1804,169,2025-03-11,20:33:02,enviado,cartão crédito,41.73,20,,site,9704.19,1940.84,7805.08
1805,413,2024-06-06,03:13:34,concluído,cartão débito,29.23,0,2024-06-18,loja física,1751.54,0.0,1780.77
1806,54,2024-11-08,19:12:20,enviado,boleto,41.23,0,,loja física,1714.2,0.0,1755.43
1807,446,2026-03-26,14:02:24,enviado,boleto,19.09,5,,site,976.24,48.81,946.52
1808,495,2024-06-17,05:35:02,concluído,pix,18.0,5,2024-06-19,loja física,1285.9,64.3,1239.6
1809,368,2025-03-12,09:23:40,processando,pix,17.33,10,,loja física,184.74,18.47,183.6
1810,20,2025-08-11,14:39:09,concluído,boleto,40.58,5,2025-08-20,loja física,1336.06,66.8,1309.84
1811,14,2025-06-07,00:25:31,enviado,cartão crédito,9.02,5,,marketplace,3417.38,170.87,3255.53
1812,212,2024-09-15,16:08:45,concluído,pix,36.38,10,2024-09-30,marketplace,309.43,30.94,314.87
1813,177,2026-05-20,04:41:41,concluído,cartão crédito,48.18,0,2026-05-31,site,1462.17,0.0,1510.35
1814,326,2024-08-28,11:15:38,concluído,cartão crédito,39.6,0,2024-09-09,marketplace,11404.08,0.0,11443.68
1815,386,2024-07-20,04:24:03,enviado,cartão crédito,40.69,10,,site,387.42,38.74,389.37
1816,276,2026-05-12,18:48:56,concluído,pix,41.73,0,2026-05-22,marketplace,4261.95,0.0,4303.68
1817,47,2025-03-02,06:06:29,concluído,cartão débito,15.61,0,2025-03-14,app,248.6,0.0,264.21
1818,104,2025-03-11,04:41:19,enviado,cartão crédito,35.3,0,,loja física,892.44,0.0,927.74
1819,387,2026-03-25,03:40:21,processando,cartão crédito,8.41,0,,app,359.51,0.0,367.92
1820,260,2026-03-25,14:26:25,concluído,pix,27.97,10,2026-04-09,app,9704.19,970.42,8761.74
1821,39,2026-04-08,03:36:31,concluído,cartão crédito,4.52,5,2026-04-20,loja física,583.47,29.17,558.82
1822,75,2026-01-29,16:49:40,processando,pix,26.59,0,,loja física,188.0,0.0,214.59
1823,418,2026-03-02,01:15:34,concluído,pix,39.84,5,2026-03-14,site,3371.19,168.56,3242.47
1824,227,2024-09-20,03:27:24,concluído,pix,12.27,0,2024-09-24,marketplace,1637.69,0.0,1649.96
1825,427,2025-01-18,19:21:13,concluído,pix,10.93,15,2025-01-22,loja física,901.95,135.29,777.59
1826,111,2025-05-27,12:03:34,enviado,cartão crédito,14.81,20,,loja física,1063.44,212.69,865.56
1827,213,2024-09-23,20:46:00,processando,cartão débito,49.82,0,,app,738.96,0.0,788.78
1828,298,2026-03-14,16:01:48,processando,cartão crédito,28.72,15,,loja física,130.63,19.59,139.76
1829,362,2026-03-28,16:41:25,enviado,pix,18.16,10,,loja física,9828.15,982.82,8863.49
1830,474,2025-08-06,06:30:37,concluído,boleto,15.98,0,2025-08-21,app,1723.6399999999999,0.0,1739.62
1831,360,2026-05-28,07:16:00,concluído,cartão crédito,26.86,0,2026-06-11,loja física,567.65,0.0,594.51
1832,414,2026-05-14,00:29:32,concluído,pix,11.37,0,2026-05-16,app,331.86,0.0,343.23
1833,429,2025-04-26,23:14:30,concluído,cartão crédito,30.88,0,2025-05-06,loja física,8992.75,0.0,9023.63
1834,12,2024-12-09,06:16:38,concluído,cartão débito,27.89,0,2024-12-12,marketplace,322.12,0.0,350.01
1835,76,2024-11-14,14:13:38,concluído,cartão crédito,17.69,20,2024-11-26,marketplace,1886.6599999999999,377.33,1527.02
1836,373,2026-03-08,21:30:54,concluído,cartão crédito,29.83,0,2026-03-23,app,17812.68,0.0,17842.51
1837,111,2024-11-25,08:24:24,cancelado,pix,15.46,5,,marketplace,1547.2,77.36,1485.3
1838,409,2024-07-17,07:12:34,concluído,pix,47.22,0,2024-07-27,marketplace,619.73,0.0,666.95
1839,498,2026-01-05,02:48:03,processando,cartão débito,35.53,0,,site,450.39,0.0,485.92
1840,37,2024-09-18,22:36:02,enviado,cartão débito,26.44,10,,app,2709.88,270.99,2465.33
1841,397,2024-09-02,23:13:54,concluído,pix,8.95,0,2024-09-12,loja física,117.4,0.0,126.35
1842,170,2025-11-26,08:05:27,enviado,cartão crédito,47.21,5,,loja física,14255.1,712.76,13589.55
1843,196,2025-12-02,16:37:00,processando,pix,6.91,0,,site,221.4,0.0,228.31
1844,363,2024-09-23,00:56:19,concluído,cartão crédito,12.58,0,2024-09-26,marketplace,130.63,0.0,143.21
1845,180,2025-03-24,02:10:37,concluído,boleto,31.59,0,2025-03-28,site,19544.88,0.0,19576.47
1846,451,2025-12-25,07:25:41,concluído,cartão débito,49.0,0,2025-12-26,marketplace,11722.56,0.0,11771.56
1847,494,2024-06-24,08:56:22,concluído,boleto,0.63,0,2024-06-25,marketplace,903.3,0.0,903.93
1848,291,2025-11-26,14:27:45,concluído,cartão débito,42.88,20,2025-12-11,app,2291.36,458.27,1875.97
1849,256,2025-04-29,18:56:34,enviado,cartão crédito,10.9,0,,app,369.0,0.0,379.9
1850,91,2025-03-19,14:29:39,concluído,pix,35.25,15,2025-03-29,app,1582.93,237.44,1380.74
1851,420,2024-07-15,21:59:04,concluído,cartão crédito,31.04,15,2024-07-29,site,28304.48,4245.67,24089.85
1852,160,2025-11-30,16:52:28,processando,boleto,5.38,5,,app,428.76,21.44,412.7
1853,255,2024-08-25,05:57:52,processando,cartão crédito,7.75,5,,marketplace,818.28,40.91,785.12
1854,476,2025-10-31,16:18:12,cancelado,pix,41.51,10,,site,5494.02,549.4,4986.13
1855,34,2025-08-29,15:44:23,enviado,cartão crédito,18.25,0,,loja física,541.17,0.0,559.42
1856,22,2024-07-31,04:58:33,concluído,cartão crédito,45.74,15,2024-08-07,site,999.58,149.94,895.38
1857,47,2025-06-09,06:29:22,processando,pix,16.0,5,,loja física,1519.47,75.97,1459.5
1858,330,2026-03-16,08:45:31,enviado,cartão crédito,15.98,0,,app,2864.2,0.0,2880.18
1859,219,2025-09-08,05:22:28,concluído,cartão crédito,18.82,0,2025-09-19,loja física,951.89,0.0,970.71
1860,248,2026-04-11,00:39:54,concluído,cartão débito,15.26,20,2026-04-20,marketplace,133.62,26.72,122.16
1861,358,2024-10-04,18:21:36,enviado,cartão crédito,41.48,0,,site,3218.64,0.0,3260.12
1862,383,2024-06-27,08:30:03,concluído,boleto,27.09,5,2024-07-07,site,1209.8400000000001,60.49,1176.44
1863,495,2024-09-25,23:57:50,concluído,cartão crédito,9.39,20,2024-09-26,site,1547.2,309.44,1247.15
1864,351,2025-03-14,14:26:37,processando,pix,36.85,5,,app,5633.04,281.65,5388.24
1865,358,2024-09-21,15:24:05,concluído,cartão crédito,10.7,0,2024-10-02,app,4363.39,0.0,4374.09
1866,365,2024-08-04,06:20:23,processando,cartão crédito,35.63,0,,site,2964.06,0.0,2999.69
1867,106,2024-12-11,05:46:58,concluído,boleto,5.8,0,2024-12-18,app,175.34,0.0,181.14
1868,469,2024-08-02,18:23:57,enviado,pix,49.12,20,,app,785.69,157.14,677.67
1869,206,2024-06-13,14:23:57,concluído,cartão crédito,7.07,0,2024-06-27,marketplace,665.56,0.0,672.63
1870,217,2025-08-20,00:08:27,processando,pix,35.44,15,,marketplace,7533.72,1130.06,6439.1
1871,335,2026-03-11,10:01:41,concluído,pix,13.6,5,2026-03-26,loja física,715.49,35.77,693.32
1872,194,2026-02-25,22:28:31,processando,cartão crédito,44.96,10,,loja física,3345.51,334.55,3055.92
1873,321,2025-04-23,09:49:30,concluído,pix,2.09,10,2025-04-24,app,124.3,12.43,113.96
1874,115,2024-09-28,04:43:45,enviado,cartão crédito,5.71,0,,loja física,7647.25,0.0,7652.96
1875,168,2026-01-19,10:13:05,concluído,cartão crédito,36.93,20,2026-01-28,loja física,1751.33,350.27,1437.99
1876,146,2024-10-23,14:26:14,concluído,pix,13.05,10,2024-10-28,loja física,636.96,63.7,586.31
1877,453,2025-06-03,18:50:50,processando,cartão crédito,4.32,10,,app,2294.89,229.49,2069.72
1878,241,2026-01-02,10:43:21,concluído,cartão débito,5.56,0,2026-01-03,loja física,435.92,0.0,441.48
1879,356,2024-09-20,17:40:56,concluído,pix,12.06,5,2024-10-03,loja física,175.34,8.77,178.63
1880,227,2026-01-05,23:31:32,enviado,cartão débito,2.05,15,,app,3234.73,485.21,2751.57
1881,372,2025-07-18,14:10:45,enviado,cartão crédito,28.38,15,,marketplace,7607.7,1141.16,6494.92
1882,129,2025-11-28,11:58:24,processando,boleto,17.47,0,,site,4192.07,0.0,4209.54
1883,485,2025-01-22,13:01:34,concluído,cartão crédito,3.18,0,2025-01-25,app,181.06,0.0,184.24
1884,225,2025-06-04,02:40:20,concluído,cartão crédito,21.98,10,2025-06-16,marketplace,1439.02,143.9,1317.1
1885,281,2025-04-19,13:07:59,concluído,boleto,2.83,5,2025-04-22,loja física,8114.64,405.73,7711.74
1886,317,2025-12-17,03:14:40,concluído,pix,36.13,0,2025-12-18,site,234.22,0.0,270.35
1887,351,2025-02-20,22:12:55,concluído,cartão crédito,19.02,5,2025-02-22,loja física,1843.0,92.15,1769.87
1888,62,2025-05-14,18:03:59,enviado,pix,38.03,0,,site,3894.91,0.0,3932.94
1889,467,2026-01-31,20:05:31,concluído,cartão débito,28.52,0,2026-02-14,loja física,1384.72,0.0,1413.24
1890,122,2025-10-17,18:37:12,concluído,pix,30.57,0,2025-10-29,loja física,1790.08,0.0,1820.65
1891,79,2025-11-25,22:08:31,concluído,cartão débito,43.88,0,2025-12-10,marketplace,56.06,0.0,99.94
1892,90,2024-06-14,04:02:22,enviado,boleto,19.38,0,,app,922.0899999999999,0.0,941.47
1893,222,2025-01-12,15:33:39,concluído,pix,7.18,0,2025-01-13,app,6188.960000000001,0.0,6196.14
1894,65,2024-08-29,07:57:32,cancelado,pix,17.61,15,,loja física,2903.96,435.59,2485.98
1895,236,2024-10-02,23:44:55,processando,pix,22.15,0,,marketplace,559.92,0.0,582.07
1896,205,2024-07-20,12:17:38,concluído,cartão crédito,26.44,0,2024-07-31,app,1155.81,0.0,1182.25
1897,374,2026-04-19,07:45:27,concluído,pix,30.88,15,2026-05-03,loja física,1390.1800000000003,208.53,1212.53
1898,110,2025-10-15,22:00:50,concluído,cartão crédito,23.46,5,2025-10-20,loja física,797.58,39.88,781.16
1899,490,2024-06-28,20:32:29,concluído,pix,31.12,0,2024-07-12,app,2224.9,0.0,2256.02
1900,81,2025-09-16,04:24:36,concluído,pix,46.76,0,2025-10-01,loja física,1021.3,0.0,1068.06
1901,198,2026-01-08,07:55:50,concluído,cartão débito,8.6,20,2026-01-12,app,226.56,45.31,189.85
1902,295,2024-10-16,17:34:03,enviado,pix,9.87,0,,loja física,5433.049999999999,0.0,5442.92
1903,67,2025-06-29,19:54:17,concluído,pix,24.29,5,2025-07-11,site,132.3,6.62,149.97
1904,403,2024-10-06,10:54:58,enviado,cartão crédito,1.07,15,,site,750.65,112.6,639.12
1905,161,2024-06-12,08:23:03,concluído,boleto,17.8,10,2024-06-14,app,10052.4,1005.24,9064.96
1906,186,2025-04-07,19:03:21,concluído,cartão débito,15.74,15,2025-04-09,loja física,495.63,74.34,437.03
1907,90,2026-03-12,16:04:48,concluído,cartão crédito,5.06,5,2026-03-24,app,352.89,17.64,340.31
1908,273,2025-04-28,22:39:41,concluído,boleto,20.44,5,2025-04-30,loja física,1958.83,97.94,1881.33
1909,144,2025-11-14,00:07:07,enviado,pix,45.09,20,,app,5539.12,1107.82,4476.39
1910,50,2026-04-15,07:11:01,processando,pix,6.77,0,,loja física,24355.049999999996,0.0,24361.82
1911,11,2025-05-22,18:29:55,concluído,cartão débito,49.29,0,2025-06-04,loja física,23843.460000000003,0.0,23892.75
1912,230,2025-08-08,08:00:47,concluído,pix,48.42,15,2025-08-11,marketplace,3029.05,454.36,2623.11
1913,44,2025-12-08,11:22:52,processando,pix,3.44,0,,marketplace,5556.610000000001,0.0,5560.05
1914,470,2026-03-10,05:08:19,enviado,cartão crédito,49.55,10,,app,3857.3199999999997,385.73,3521.14
1915,165,2024-12-21,08:16:47,cancelado,cartão crédito,39.56,10,,marketplace,161.06,16.11,184.51
1916,410,2026-05-18,20:00:00,enviado,cartão débito,31.03,5,,app,264.6,13.23,282.4
1917,99,2025-08-22,05:51:54,concluído,cartão débito,49.0,15,2025-08-27,site,334.05,50.11,332.94
1918,86,2025-06-28,17:22:42,concluído,cartão crédito,11.92,0,2025-07-13,loja física,949.98,0.0,961.9
1919,173,2025-01-27,14:41:04,cancelado,cartão crédito,37.42,10,,loja física,5867.84,586.78,5318.48
1920,171,2025-12-06,21:05:34,enviado,cartão débito,6.52,20,,site,603.05,120.61,488.96
1921,10,2024-11-27,11:15:14,enviado,cartão crédito,9.96,0,,loja física,15376.39,0.0,15386.35
1922,139,2025-04-28,23:35:02,concluído,pix,16.75,10,2025-05-09,loja física,1331.95,133.2,1215.5
1923,68,2026-05-28,09:17:20,concluído,boleto,35.88,5,2026-06-03,loja física,352.2,17.61,370.47
1924,468,2024-10-03,16:46:25,concluído,cartão crédito,33.52,10,2024-10-05,marketplace,3776.2700000000004,377.63,3432.16
1925,459,2025-01-01,01:01:54,processando,cartão crédito,40.46,10,,site,1244.0500000000002,124.41,1160.1
1926,192,2024-08-14,07:37:08,concluído,cartão crédito,28.54,0,2024-08-17,site,2686.0,0.0,2714.54
1927,5,2025-07-13,23:16:55,processando,pix,36.75,0,,site,2082.02,0.0,2118.77
1928,495,2025-03-24,04:01:54,concluído,pix,22.99,15,2025-04-04,site,166.7,25.0,164.69
1929,29,2024-09-09,02:27:10,enviado,pix,9.96,10,,site,12202.17,1220.22,10991.91
1930,488,2026-01-02,02:50:01,concluído,cartão crédito,21.61,5,2026-01-14,app,2200.5499999999997,110.03,2112.13
1931,199,2024-11-15,11:14:01,concluído,cartão crédito,26.41,0,2024-11-17,app,532.15,0.0,558.56
1932,254,2025-04-10,21:50:24,enviado,cartão débito,9.28,0,,site,3965.72,0.0,3975.0
1933,4,2025-09-27,17:36:36,concluído,cartão crédito,48.61,0,2025-10-06,app,6277.07,0.0,6325.68
1934,360,2024-07-17,09:39:16,enviado,pix,9.39,10,,app,1715.6200000000001,171.56,1553.45
1935,429,2024-11-20,22:30:33,concluído,cartão débito,30.02,5,2024-12-01,marketplace,1383.42,69.17,1344.27
1936,423,2025-04-04,14:37:53,concluído,cartão crédito,12.01,0,2025-04-09,marketplace,618.44,0.0,630.45
1937,34,2024-10-24,14:05:53,concluído,cartão crédito,24.65,15,2024-10-27,site,5750.26,862.54,4912.37
1938,419,2026-03-04,18:24:06,enviado,cartão crédito,33.63,15,,loja física,1408.26,211.24,1230.65
1939,346,2026-01-04,08:09:59,concluído,cartão crédito,29.35,15,2026-01-16,marketplace,231.87,34.78,226.44
1940,311,2025-08-12,07:47:57,enviado,pix,3.29,0,,marketplace,3094.07,0.0,3097.36
1941,416,2025-09-16,21:22:12,concluído,cartão débito,24.93,10,2025-09-28,marketplace,146.85,14.68,157.1
1942,98,2026-03-19,16:27:55,concluído,cartão crédito,8.51,5,2026-03-31,loja física,447.97,22.4,434.08
1943,167,2024-08-02,21:04:57,concluído,boleto,42.24,20,2024-08-10,loja física,11633.73,2326.75,9349.22
1944,238,2026-02-28,03:33:28,processando,cartão débito,7.09,10,,loja física,350.68,35.07,322.7
1945,448,2025-11-23,17:33:55,cancelado,cartão crédito,15.8,20,,app,1985.51,397.1,1604.21
1946,223,2025-06-02,18:04:47,concluído,pix,33.02,0,2025-06-03,app,2899.3999999999996,0.0,2932.42
1947,201,2025-06-09,17:28:56,concluído,cartão débito,13.52,0,2025-06-10,loja física,2360.19,0.0,2373.71
1948,425,2025-02-02,04:04:35,concluído,boleto,27.41,0,2025-02-07,loja física,106.43,0.0,133.84
1949,256,2025-10-23,21:00:25,enviado,cartão crédito,47.27,0,,site,2142.75,0.0,2190.02
1950,35,2025-10-15,11:30:37,concluído,boleto,35.23,5,2025-10-17,app,2134.0,106.7,2062.53
1951,412,2025-04-14,13:24:25,concluído,cartão crédito,24.48,20,2025-04-22,app,56.79,11.36,69.91
1952,351,2026-03-08,10:55:27,concluído,cartão débito,30.52,5,2026-03-13,marketplace,353.67,17.68,366.51
1953,414,2025-03-26,10:16:26,concluído,pix,6.39,5,2025-04-01,loja física,1263.83,63.19,1207.03
1954,190,2024-10-09,22:20:48,concluído,cartão crédito,10.45,0,2024-10-17,app,87.54,0.0,97.99
1955,463,2024-07-16,08:57:05,processando,cartão crédito,45.7,20,,marketplace,839.62,167.92,717.4
1956,407,2026-02-17,21:07:38,concluído,cartão crédito,9.7,0,2026-02-27,marketplace,277.34,0.0,287.04
1957,294,2025-03-19,10:39:08,enviado,boleto,11.42,5,,app,6143.79,307.19,5848.02
1958,128,2025-10-19,04:10:31,processando,cartão débito,23.44,0,,site,875.77,0.0,899.21
1959,320,2025-04-29,09:52:02,concluído,cartão crédito,26.41,0,2025-05-02,marketplace,800.84,0.0,827.25
1960,399,2024-11-02,03:50:21,concluído,cartão crédito,38.42,10,2024-11-09,marketplace,186.22000000000003,18.62,206.02
1961,31,2024-12-30,13:27:48,processando,cartão débito,11.14,0,,marketplace,1688.12,0.0,1699.26
1962,248,2024-08-27,02:32:13,processando,cartão débito,39.11,20,,loja física,1183.4,236.68,985.83
1963,310,2024-08-23,23:57:22,cancelado,pix,9.98,10,,app,230.34,23.03,217.29
1964,306,2024-08-03,08:15:18,cancelado,cartão débito,14.75,0,,app,14099.25,0.0,14114.0
1965,145,2025-03-12,15:02:47,concluído,cartão crédito,18.76,10,2025-03-21,site,3539.35,353.94,3204.17
1966,74,2025-09-15,10:04:39,concluído,cartão crédito,1.44,5,2025-09-19,loja física,536.9,26.84,511.5
1967,398,2026-01-29,19:37:52,concluído,boleto,7.37,5,2026-02-06,app,554.68,27.73,534.32
1968,161,2026-03-23,11:44:19,concluído,cartão crédito,13.65,0,2026-04-05,loja física,3664.46,0.0,3678.11
1969,66,2025-02-19,11:26:35,concluído,cartão crédito,0.85,0,2025-03-01,marketplace,1236.88,0.0,1237.73
1970,73,2024-06-25,16:40:00,concluído,cartão crédito,35.95,5,2024-07-01,loja física,16064.259999999998,803.21,15297.0
1971,203,2024-12-06,22:57:33,enviado,cartão crédito,30.59,10,,marketplace,308.25,30.82,308.02
1972,292,2025-01-09,02:30:59,concluído,cartão crédito,25.53,10,2025-01-22,app,450.39,45.04,430.88
1973,35,2024-10-08,07:52:18,concluído,cartão crédito,5.1,0,2024-10-23,app,928.32,0.0,933.42
1974,498,2025-07-29,13:21:20,concluído,cartão crédito,4.05,0,2025-08-04,site,1163.51,0.0,1167.56
1975,32,2024-08-25,14:26:27,concluído,cartão débito,32.03,0,2024-09-03,app,2781.4,0.0,2813.43
1976,417,2024-07-24,15:26:08,concluído,cartão crédito,7.94,10,2024-07-26,marketplace,902.77,90.28,820.43
1977,331,2024-11-15,12:05:08,concluído,pix,1.21,5,2024-11-16,app,2235.6,111.78,2125.03
1978,113,2025-09-10,16:44:57,concluído,pix,47.4,20,2025-09-11,app,807.3,161.46,693.24
1979,199,2024-06-12,10:25:27,concluído,pix,33.45,0,2024-06-18,marketplace,1013.25,0.0,1046.7
1980,366,2026-01-12,12:22:47,concluído,pix,27.45,0,2026-01-23,site,12976.86,0.0,13004.31
1981,252,2026-05-11,11:35:35,concluído,cartão crédito,35.02,5,2026-05-21,marketplace,1286.8600000000001,64.34,1257.54
1982,85,2025-01-30,00:12:52,concluído,cartão crédito,7.6,0,2025-02-13,marketplace,2260.9,0.0,2268.5
1983,262,2024-10-27,17:35:46,concluído,cartão crédito,41.66,10,2024-11-02,marketplace,678.6,67.86,652.4
1984,460,2025-08-06,10:04:14,concluído,cartão crédito,5.95,0,2025-08-12,site,944.97,0.0,950.92
1985,344,2024-11-07,14:14:30,concluído,cartão débito,20.24,0,2024-11-18,site,24431.1,0.0,24451.34
1986,381,2025-10-12,18:13:50,concluído,boleto,10.26,10,2025-10-14,marketplace,5511.76,551.18,4970.84
1987,346,2026-05-26,15:22:37,processando,cartão crédito,29.6,0,,loja física,17614.350000000002,0.0,17643.95
1988,118,2024-06-29,01:09:31,concluído,cartão débito,44.13,0,2024-07-10,site,2038.8300000000002,0.0,2082.96
1989,425,2024-12-07,13:58:12,concluído,cartão crédito,16.66,0,2024-12-11,loja física,295.2,0.0,311.86
1990,235,2024-12-29,23:27:12,enviado,boleto,30.03,0,,loja física,5399.99,0.0,5430.02
1991,147,2024-08-08,23:02:47,concluído,pix,33.28,15,2024-08-18,site,2033.9099999999999,305.09,1762.1
1992,453,2025-08-20,17:39:24,enviado,cartão crédito,1.56,0,,site,537.2,0.0,538.76
1993,477,2025-08-16,14:22:25,cancelado,cartão crédito,22.21,10,,app,1308.48,130.85,1199.84
1994,111,2024-07-08,18:19:12,concluído,cartão débito,48.45,10,2024-07-14,marketplace,133.62,13.36,168.71
1995,335,2025-08-15,18:39:38,concluído,cartão crédito,38.45,15,2025-08-22,marketplace,3348.26,502.24,2884.47
1996,477,2026-02-07,16:40:22,concluído,boleto,49.07,15,2026-02-15,site,912.99,136.95,825.11
1997,382,2025-06-14,16:36:50,processando,boleto,39.56,15,,loja física,2210.89,331.63,1918.82
1998,45,2024-07-09,09:20:47,concluído,pix,22.72,15,2024-07-11,marketplace,882.0,132.3,772.42
1999,289,2024-07-11,05:29:40,concluído,cartão débito,36.5,0,2024-07-23,site,1611.65,0.0,1648.15
2000,16,2025-02-03,05:59:59,concluído,cartão crédito,21.58,0,2025-02-10,app,231.03,0.0,252.61
2001,296,2024-08-15,07:22:32,cancelado,pix,32.76,20,,marketplace,850.4599999999999,170.09,713.13
2002,369,2025-01-29,14:36:34,enviado,cartão débito,40.02,0,,marketplace,246.04999999999998,0.0,286.07
2003,97,2024-06-10,11:51:10,cancelado,cartão crédito,22.35,0,,site,428.76,0.0,451.11
2004,428,2025-03-07,22:13:11,processando,pix,27.89,10,,app,5205.51,520.55,4712.85
2005,381,2026-01-08,18:07:05,enviado,cartão crédito,18.17,5,,loja física,279.96,14.0,284.13
2006,279,2025-01-09,06:09:22,processando,cartão crédito,32.86,0,,app,1050.84,0.0,1083.7
2007,178,2025-04-09,03:35:53,concluído,cartão crédito,28.95,0,2025-04-20,marketplace,1501.1999999999998,0.0,1530.15
2008,76,2025-06-27,10:30:06,enviado,pix,37.51,0,,loja física,826.8,0.0,864.31
2009,45,2024-11-02,06:41:37,concluído,cartão débito,44.15,0,2024-11-09,marketplace,429.32000000000005,0.0,473.47
2010,231,2025-02-03,03:59:21,enviado,pix,43.0,0,,site,227.06,0.0,270.06
